category,item,status,reason,path,official_url
queries,from-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/from-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/from-transact-sql?view=sql-server-ver17
queries,from-using-pivot-and-unpivot,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/from-using-pivot-and-unpivot.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/from-using-pivot-and-unpivot?view=sql-server-ver17
queries,hints-transact-sql-join,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/hints-transact-sql-join.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/hints-transact-sql-join?view=sql-server-ver17
queries,hints-transact-sql-query,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/hints-transact-sql-query.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/hints-transact-sql-query?view=sql-server-ver17
queries,hints-transact-sql-table,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/hints-transact-sql-table.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/hints-transact-sql-table?view=sql-server-ver17
queries,hints-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/hints-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/hints-transact-sql?view=sql-server-ver17
queries,is-distinct-from-transact-sql,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/is-distinct-from-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/is-distinct-from-transact-sql?view=sql-server-ver17
queries,is-null-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/is-null-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/is-null-transact-sql?view=sql-server-ver17
queries,match-sql-graph,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/match-sql-graph.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/match-sql-graph?view=sql-server-ver17
queries,nested-common-table-expression,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/nested-common-table-expression.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/nested-common-table-expression?view=sql-server-ver17
queries,option-clause-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/option-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/option-clause-transact-sql?view=sql-server-ver17
queries,output-clause-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/output-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/output-clause-transact-sql?view=sql-server-ver17
queries,predicates,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/queries/predicates.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/predicates?view=sql-server-ver17
queries,predict-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/predict-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/predict-transact-sql?view=sql-server-ver17
queries,queries,REFERENCE_ONLY,官方查询分类页，不作为独立实现单元统计支持率,docs/t-sql/queries/queries.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/queries?view=sql-server-ver17
queries,readtext-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/readtext-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/readtext-transact-sql?view=sql-server-ver17
queries,recursive-common-table-expression-transact-sql,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/recursive-common-table-expression-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/recursive-common-table-expression-transact-sql?view=sql-server-ver17
queries,search-condition-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/search-condition-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/search-condition-transact-sql?view=sql-server-ver17
queries,select-clause-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-clause-transact-sql?view=sql-server-ver17
queries,select-examples-transact-sql,REFERENCE_ONLY,官方索引/分类页，不作为独立实现单元统计支持率,docs/t-sql/queries/select-examples-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-examples-transact-sql?view=sql-server-ver17
queries,select-for-clause-transact-sql,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/select-for-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-for-clause-transact-sql?view=sql-server-ver17
queries,select-group-by-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-group-by-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-group-by-transact-sql?view=sql-server-ver17
queries,select-having-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-having-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-having-transact-sql?view=sql-server-ver17
queries,select-into-clause-transact-sql,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/select-into-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-into-clause-transact-sql?view=sql-server-ver17
queries,select-order-by-clause-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-order-by-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-order-by-clause-transact-sql?view=sql-server-ver17
queries,select-over-clause-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-over-clause-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-over-clause-transact-sql?view=sql-server-ver17
queries,select-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-transact-sql?view=sql-server-ver17
queries,select-window-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/select-window-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/select-window-transact-sql?view=sql-server-ver17
queries,subqueries-azure-sql-data-warehouse-parallel-data-warehouse,MIXED_MODEL,部分表达式或基础查询可映射，完整官方语法需要专用模型,docs/t-sql/queries/subqueries-azure-sql-data-warehouse-parallel-data-warehouse.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/subqueries-azure-sql-data-warehouse-parallel-data-warehouse?view=sql-server-ver17
queries,table-value-constructor-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/table-value-constructor-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/table-value-constructor-transact-sql?view=sql-server-ver17
queries,top-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/top-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/top-transact-sql?view=sql-server-ver17
queries,update-transact-sql,CURRENT,当前 SQL Server 方言已有 UPDATE 代表性用例,docs/t-sql/queries/update-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/update-transact-sql?view=sql-server-ver17
queries,updatetext-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/updatetext-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/updatetext-transact-sql?view=sql-server-ver17
queries,where-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/where-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/where-transact-sql?view=sql-server-ver17
queries,with-common-table-expression-transact-sql,CURRENT,当前 SQL Server 方言已有代表性用例或由现有核心 AST 直接覆盖,docs/t-sql/queries/with-common-table-expression-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/with-common-table-expression-transact-sql?view=sql-server-ver17
queries,writetext-transact-sql,MODEL_REQUIRED,查询子句含专用表源/提示/输出流语义，完整支持需要专用模型,docs/t-sql/queries/writetext-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/queries/writetext-transact-sql?view=sql-server-ver17
statements,add-sensitivity-classification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/add-sensitivity-classification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/add-sensitivity-classification-transact-sql?view=sql-server-ver17
statements,add-signature-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/add-signature-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/add-signature-transact-sql?view=sql-server-ver17
statements,alter-application-role-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-application-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-application-role-transact-sql?view=sql-server-ver17
statements,alter-assembly-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-assembly-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-assembly-transact-sql?view=sql-server-ver17
statements,alter-asymmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-asymmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-asymmetric-key-transact-sql?view=sql-server-ver17
statements,alter-authorization-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-authorization-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-authorization-transact-sql?view=sql-server-ver17
statements,alter-availability-group-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-availability-group-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-availability-group-transact-sql?view=sql-server-ver17
statements,alter-broker-priority-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-broker-priority-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-broker-priority-transact-sql?view=sql-server-ver17
statements,alter-certificate-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-certificate-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-certificate-transact-sql?view=sql-server-ver17
statements,alter-column-encryption-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-column-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-column-encryption-key-transact-sql?view=sql-server-ver17
statements,alter-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-credential-transact-sql?view=sql-server-ver17
statements,alter-cryptographic-provider-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-cryptographic-provider-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-cryptographic-provider-transact-sql?view=sql-server-ver17
statements,alter-database-audit-specification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-database-audit-specification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-audit-specification-transact-sql?view=sql-server-ver17
statements,alter-database-encryption-key-transact-sql,MODEL_REQUIRED,数据库加密密钥语义需要 SQL Server 管理语句模型,docs/t-sql/statements/alter-database-encryption-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-encryption-key-transact-sql?view=sql-server-ver17
statements,alter-database-scoped-configuration-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-database-scoped-configuration-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-scoped-configuration-transact-sql?view=sql-server-ver17
statements,alter-database-scoped-credential-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-database-scoped-credential-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-scoped-credential-transact-sql?view=sql-server-ver17
statements,alter-database-transact-sql-compatibility-level,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql-compatibility-level.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql-compatibility-level?view=sql-server-ver17
statements,alter-database-transact-sql-database-mirroring,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql-database-mirroring.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql-database-mirroring?view=sql-server-ver17
statements,alter-database-transact-sql-file-and-filegroup-options,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql-file-and-filegroup-options.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql-file-and-filegroup-options?view=sql-server-ver17
statements,alter-database-transact-sql-set-hadr,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql-set-hadr.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql-set-hadr?view=sql-server-ver17
statements,alter-database-transact-sql-set-options,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql-set-options.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql-set-options?view=sql-server-ver17
statements,alter-database-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-database-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-database-transact-sql?view=sql-server-ver17
statements,alter-endpoint-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-endpoint-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-endpoint-transact-sql?view=sql-server-ver17
statements,alter-event-session-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-event-session-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-event-session-transact-sql?view=sql-server-ver17
statements,alter-external-data-source-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-external-data-source-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-external-data-source-transact-sql?view=sql-server-ver17
statements,alter-external-language-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-external-language-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-external-language-transact-sql?view=sql-server-ver17
statements,alter-external-library-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-external-library-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-external-library-transact-sql?view=sql-server-ver17
statements,alter-external-model-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-external-model-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-external-model-transact-sql?view=sql-server-ver17
statements,alter-external-resource-pool-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-external-resource-pool-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-external-resource-pool-transact-sql?view=sql-server-ver17
statements,alter-fulltext-catalog-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-fulltext-catalog-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-fulltext-catalog-transact-sql?view=sql-server-ver17
statements,alter-fulltext-index-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-fulltext-index-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-fulltext-index-transact-sql?view=sql-server-ver17
statements,alter-fulltext-stoplist-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-fulltext-stoplist-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-fulltext-stoplist-transact-sql?view=sql-server-ver17
statements,alter-function-transact-sql,MODEL_REQUIRED,T-SQL 函数定义需要过程体/批处理语义模型,docs/t-sql/statements/alter-function-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-function-transact-sql?view=sql-server-ver17
statements,alter-index-selective-xml-indexes,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-index-selective-xml-indexes.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-index-selective-xml-indexes?view=sql-server-ver17
statements,alter-index-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-index-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-index-transact-sql?view=sql-server-ver17
statements,alter-login-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-login-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-login-transact-sql?view=sql-server-ver17
statements,alter-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-master-key-transact-sql?view=sql-server-ver17
statements,alter-materialized-view-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-materialized-view-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-materialized-view-transact-sql?view=sql-server-ver17
statements,alter-message-type-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-message-type-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-message-type-transact-sql?view=sql-server-ver17
statements,alter-partition-function-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/alter-partition-function-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-partition-function-transact-sql?view=sql-server-ver17
statements,alter-partition-scheme-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/alter-partition-scheme-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-partition-scheme-transact-sql?view=sql-server-ver17
statements,alter-procedure-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-procedure-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-procedure-transact-sql?view=sql-server-ver17
statements,alter-queue-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-queue-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-queue-transact-sql?view=sql-server-ver17
statements,alter-remote-service-binding-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-remote-service-binding-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-remote-service-binding-transact-sql?view=sql-server-ver17
statements,alter-resource-governor-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-resource-governor-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-resource-governor-transact-sql?view=sql-server-ver17
statements,alter-resource-pool-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-resource-pool-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-resource-pool-transact-sql?view=sql-server-ver17
statements,alter-role-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-role-transact-sql?view=sql-server-ver17
statements,alter-route-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-route-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-route-transact-sql?view=sql-server-ver17
statements,alter-schema-transact-sql,MIXED_MODEL,基础对象 DDL 可映射，完整选项需要 SQL Server 专用模型,docs/t-sql/statements/alter-schema-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-schema-transact-sql?view=sql-server-ver17
statements,alter-search-property-list-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-search-property-list-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-search-property-list-transact-sql?view=sql-server-ver17
statements,alter-security-policy-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-security-policy-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-security-policy-transact-sql?view=sql-server-ver17
statements,alter-sequence-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-sequence-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-sequence-transact-sql?view=sql-server-ver17
statements,alter-server-audit-specification-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-server-audit-specification-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-server-audit-specification-transact-sql?view=sql-server-ver17
statements,alter-server-audit-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-server-audit-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-server-audit-transact-sql?view=sql-server-ver17
statements,alter-server-configuration-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-server-configuration-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-server-configuration-transact-sql?view=sql-server-ver17
statements,alter-server-role-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-server-role-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-server-role-transact-sql?view=sql-server-ver17
statements,alter-service-master-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-service-master-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-service-master-key-transact-sql?view=sql-server-ver17
statements,alter-service-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-service-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-service-transact-sql?view=sql-server-ver17
statements,alter-symmetric-key-transact-sql,MODEL_REQUIRED,语句包含 SQL Server 批处理、管理、安全、服务或专有 DDL 语义，需要自有 T-SQL 模型,docs/t-sql/statements/alter-symmetric-key-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-symmetric-key-transact-sql?view=sql-server-ver17
statements,alter-table-column-constraint-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-table-column-constraint-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-column-constraint-transact-sql?view=sql-server-ver17
statements,alter-table-column-definition-transact-sql,MIXED_MODEL,基础形态可通过 hook/现有 AST 覆盖，完整官方语法需要专用模型,docs/t-sql/statements/alter-table-column-definition-transact-sql.md,https://learn.microsoft.com/en-us/sql/t-sql/statements/alter-table-column-definition-transact-sql?view=sql-server-ver17
